aValue,bValue,frequencykHz,Rs,Xc,Species,Type,Condition,Goat_Weight_kg,Meat_Yield_pct
173.9781181,39.15714314,50,190.7952303,36.12727449,Goat,Carcass,P,25,40.2
119.4046585,55.4419179,50,103.8373506,55.02111548,Goat,Carcass,P,27.5,42.6
142.0518253,29.52120445,50,148.9980422,29.9444951,Goat,Carcass,H,25,50.1
152.0962455,25.51138024,50,146.0761641,26.10462243,Goat,Carcass,P,32.8,44.2
187.9831144,44.88707564,50,199.5349797,38.54181939,Goat,Carcass,P,35,45.1
156.0924834,37.36531616,50,180.41328,38.86062393,Goat,Carcass,P,29.1,45.9
1103.680467,355.4965977,50,1107.90709,353.7598469,Goat,Carcass,H,56.5,56.6
168.7991613,52.81143936,50,185.2736388,54.7483804,Goat,Carcass,P,33.6,45.7
175.8645811,41.31328189,50,174.2641158,40.97369734,Goat,Carcass,P,30.1,42.7
194.4269367,43.98008613,50,231.0091286,41.79208702,Goat,Carcass,P,39.1,42.5
155.922045,38.42541995,50,197.1436408,43.1403079,Goat,Carcass,P,39.5,45.6
1580.738181,296.1515571,50,1583.515758,293.8254728,Goat,Carcass,H,82.4,60
178.5912028,36.34976641,50,157.5393811,37.84870689,Goat,Carcass,H,31.7,50.3
180.5441802,42.53447904,50,177.676606,35.94989687,Goat,Carcass,P,40,44.8
170.2384155,33.24835574,50,169.5580263,32.91091591,Goat,Carcass,H,31.8,48.8
167.2157995,36.04880772,50,149.7952753,37.02024033,Goat,Carcass,P,27.8,44.6
157.0273747,30.80567406,50,128.8270605,25.9081205,Goat,Carcass,P,26.4,44.8
141.7587296,30.05679422,50,173.2336541,28.71704137,Goat,Carcass,H,26.6,50.4
186.3746127,38.29101694,50,184.2042229,37.99939214,Goat,Carcass,P,31.1,49.8
145.4750447,29.9285481,50,142.661223,30.15812048,Goat,Carcass,H,32.1,47.3
1469.084836,333.1271715,50,1472.89609,334.5211596,Goat,Carcass,H,66.1,60
195.7396838,40.42249788,50,194.7778693,41.28615054,Goat,Carcass,P,29.2,42.1
169.8078717,27.69957233,50,148.4677716,26.35669819,Goat,Carcass,H,31.4,50
161.3627691,37.02448107,50,158.374112,43.53600509,Goat,Carcass,P,33.4,41.8
141.4828046,35.05760037,50,154.0786752,31.96907517,Goat,Carcass,P,29.7,44.9
1361.853384,304.762381,50,1350.705944,304.5462584,Goat,Carcass,H,70.7,60
181.8873613,43.30351677,50,177.8968733,38.14837216,Goat,Carcass,P,25,44.5
151.3544197,31.62745853,50,145.2645211,31.34132552,Goat,Carcass,P,25.3,46.1
126.8703852,28.43434384,50,131.8951027,29.18504647,Goat,Carcass,H,28.9,48.2
149.2727086,29.59296578,50,143.3471832,32.19137592,Goat,Carcass,H,32.4,45.1
161.852486,33.86656456,50,145.7844665,37.96143826,Goat,Carcass,H,31.2,50.4
159.3413105,30.53272487,50,134.3101936,35.56334742,Goat,Carcass,P,25.6,44.1
168.9189607,31.73708179,50,154.4847678,35.48465253,Goat,Carcass,H,29.2,48.3
178.0990838,38.70312739,50,161.9214264,36.4963269,Goat,Carcass,P,38.2,43.5
138.728898,31.92116428,50,134.892812,32.89557357,Goat,Carcass,P,32.2,44.9
155.2699827,28.84660983,50,138.6414473,32.63864916,Goat,Carcass,H,29,47.5
139.5533202,39.91899325,50,141.9744974,34.35546482,Goat,Carcass,H,25,49.9
136.7181535,28.69159993,50,121.2709672,30.9454179,Goat,Carcass,H,25.7,51.3
152.6973969,33.98764706,50,129.8752781,29.78011402,Goat,Carcass,P,29.7,48.2
1369.772232,302.9697567,50,1381.003606,304.1647491,Goat,Carcass,H,71.4,60
176.4569083,40.82137266,50,182.351766,39.11583322,Goat,Carcass,P,33.7,44.8
142.2401162,35.31645607,50,144.6490056,28.18663475,Goat,Carcass,H,31.7,49.7
163.0040734,40.57388112,50,170.7090468,42.31807446,Goat,Carcass,P,28.5,43.6
205.922415,50.36308238,50,192.0125706,56.40276488,Goat,Carcass,P,28.9,43.5
169.5590386,31.70957477,50,165.8198393,28.65004228,Goat,Carcass,P,40.8,46.2
154.8254029,37.39724084,50,168.4531655,35.82656819,Goat,Carcass,P,27.5,43.8
167.097572,26.64002431,50,175.5915799,28.52396788,Goat,Carcass,H,25,50.3
145.5590392,33.52223858,50,156.3889863,35.38045203,Goat,Carcass,P,25,42.4
183.553095,44.20509252,50,194.0635112,47.280252,Goat,Carcass,P,29.3,47.3
94.94465411,50.23866743,50,68.72965904,56.61971901,Goat,Carcass,P,32.1,42.6
212.6046801,44.02938058,50,209.7429325,43.43202194,Goat,Carcass,P,29.1,46.9
168.8450568,27.34789749,50,148.6929578,31.25839824,Goat,Carcass,H,37.7,47.8
152.0533293,32.65920628,50,169.5519533,36.49469602,Goat,Carcass,P,30.2,42.9
166.2510469,31.65989502,50,150.8072652,32.95218691,Goat,Carcass,P,35.8,46.9
143.9992526,38.13548248,50,145.7168422,34.39181447,Goat,Carcass,H,25.9,47.9
203.1629752,41.23362801,50,197.3157449,40.09901644,Goat,Carcass,P,27.9,41.5
153.4131217,31.45684915,50,169.8750529,35.73245405,Goat,Carcass,P,30.7,42.3
354.4916326,86.12269316,50,353.628097,88.97795037,Goat,Carcass,P,38.9,47.5
149.8152293,27.27037781,50,159.4911676,29.50601665,Goat,Carcass,H,29.2,50.9
166.4238476,38.02049592,50,157.5120514,37.6212779,Goat,Carcass,H,31.8,47.7
155.7915362,34.69255342,50,132.4439169,34.84933226,Goat,Carcass,P,32.7,42.8
144.6701598,29.81150468,50,114.578201,25.94406163,Goat,Carcass,H,25,50.3
157.0885978,30.51772174,50,159.0623766,29.93773924,Goat,Carcass,P,28.5,47
160.7659703,37.88873949,50,151.910255,41.80227157,Goat,Carcass,H,27.5,49
172.8671683,28.17250648,50,167.1993638,33.71231346,Goat,Carcass,P,28.3,45.5
139.1538719,33.27755576,50,136.051844,29.31261251,Goat,Carcass,H,31.6,50.9
155.8267165,38.38208498,50,146.2193126,31.27911661,Goat,Carcass,P,27.5,48.5
159.6031948,38.70804654,50,164.7583329,41.43088393,Goat,Carcass,P,25,42
145.2395754,32.71649791,50,159.808995,26.93958265,Goat,Carcass,H,28.8,48
157.8478573,29.76968799,50,181.3747346,28.41953733,Goat,Carcass,H,25.3,48.6
1127.618446,358.9156779,50,1119.142628,354.1137018,Goat,Carcass,H,63.3,58
161.7307628,37.32029673,50,161.395492,31.09225791,Goat,Carcass,P,34.4,43.9
207.7634889,39.86993585,50,223.6979187,45.19497622,Goat,Carcass,P,25,45.5
179.2439658,38.34081599,50,164.3756518,36.67519479,Goat,Carcass,P,26.8,44.6
128.7341426,37.12085941,50,146.9898497,30.94266833,Goat,Carcass,P,31.2,44.2
114.3396283,31.48132878,50,133.6765333,29.171185,Goat,Carcass,H,25,49.3
104.1635973,50.25219754,50,85.9606683,50.5693494,Goat,Carcass,P,31.8,45.5
195.6202766,40.67071787,50,193.2048112,36.53775837,Goat,Carcass,P,36.7,42.7
176.5690417,34.95213083,50,162.537994,36.35624773,Goat,Carcass,P,29.8,44
167.3940215,41.93391252,50,191.5141948,41.04490833,Goat,Carcass,P,26.9,42.2
549.761672,67.7251237,50,555.5769673,70.554677,Goat,Carcass,H,32.1,53.4
184.5517084,28.1766902,50,178.6639832,27.83537647,Goat,Carcass,H,35.2,49.2
198.4545199,39.9585951,50,173.2873502,39.52548697,Goat,Carcass,P,41.2,46.6
138.7408251,29.69952466,50,156.5069849,30.11013107,Goat,Carcass,H,38.8,49.3
158.4962488,32.53684534,50,146.8700618,30.75433916,Goat,Carcass,H,29.1,48.3
158.952529,29.2462146,50,150.7081479,30.20131973,Goat,Carcass,H,25,48.8
113.1589975,28.66917081,50,128.6318157,28.86432872,Goat,Carcass,H,33.1,52.5
145.642838,34.2745063,50,156.4141709,30.78520235,Goat,Carcass,H,29.3,46.2
150.6728428,26.54559378,50,144.3138591,29.39395037,Goat,Carcass,H,32.3,48
161.8375259,37.02211475,50,175.4988793,38.8512498,Goat,Carcass,P,32,44.5
145.2152816,31.26644844,50,143.8694872,28.84120579,Goat,Carcass,H,30.2,47.9
136.126896,34.33282894,50,133.8861075,31.01669535,Goat,Carcass,P,34.6,45.1
165.0975677,35.66643629,50,186.6181204,38.94328316,Goat,Carcass,H,36,49.4
149.5486068,35.73768961,50,157.1921802,31.91123929,Goat,Carcass,P,27.4,44.8
174.6185056,49.29244227,50,209.8729934,53.35534794,Goat,Carcass,P,26.5,44.9
158.3010969,30.43356304,50,156.0704305,27.41027052,Goat,Carcass,P,25,44.1
167.7329357,32.43074775,50,132.8981777,34.2739872,Goat,Carcass,P,28.3,41.5
161.4242261,30.35788413,50,151.2334756,23.38537944,Goat,Carcass,H,25,49.7
130.5532526,41.99180259,50,160.7684977,35.98480093,Goat,Carcass,H,31.8,45.8
179.7788825,37.80710466,50,186.2075638,39.51147119,Goat,Carcass,P,29.3,43.2
160.6469289,31.17617928,50,142.267582,35.04921519,Goat,Carcass,P,28.9,45.1
128.5037384,36.01001162,50,145.6834609,33.97506131,Goat,Carcass,P,33.5,46.6
153.4351553,31.55645776,50,166.7200637,37.41516228,Goat,Carcass,P,32.2,49.1
74.89572351,54.34863403,50,91.67947478,51.97820799,Goat,Carcass,P,26.8,42.6
161.2531652,35.90694505,50,158.1410555,30.57320349,Goat,Carcass,P,38.7,42.6
164.0747792,40.18617441,50,164.5007155,37.49741677,Goat,Carcass,P,34.1,45.4
167.1437016,37.30955458,50,164.8083021,36.63171098,Goat,Carcass,P,28.4,48.1
148.8004108,36.19071877,50,129.2776452,36.30794904,Goat,Carcass,H,27.7,52.1
203.8357378,43.63700191,50,183.6682671,39.98141625,Goat,Carcass,P,35.4,42.4
161.918251,34.85252609,50,138.0693257,34.10810152,Goat,Carcass,P,31,43.8
152.8574085,30.73300993,50,132.9147778,31.5507499,Goat,Carcass,P,25,45.8
110.7665167,22.81056693,50,122.6938306,24.92550928,Goat,Carcass,H,33.3,50.9
155.2110893,29.32504768,50,167.3631846,31.82314584,Goat,Carcass,P,36.6,45.6
157.1988108,35.7353525,50,146.5285669,41.93582802,Goat,Carcass,P,35.8,43.2
136.2478653,30.39890662,50,129.2437573,31.61866864,Goat,Carcass,H,37.1,50.2
137.7717854,30.24438831,50,140.2236049,30.26114782,Goat,Carcass,H,39.9,51
115.9681595,26.80291941,50,150.1501611,28.71242215,Goat,Carcass,H,37.9,47.4
165.3466897,29.66593586,50,165.0738193,30.17631184,Goat,Carcass,H,32.2,52.1
28.92412842,7.103208321,50,26.20234133,0.016642586,Goat,Carcass,P,25,45.2
152.0048726,31.71061116,50,145.5369712,29.99120183,Goat,Carcass,P,25,42.7
120.7013197,28.96379121,50,131.7622109,32.45655004,Goat,Carcass,H,29.1,50.9
156.7299823,37.41635775,50,158.8430202,35.05231604,Goat,Carcass,P,32.8,45.9
161.6116246,30.57017793,50,147.2474829,32.25784916,Goat,Carcass,P,30.3,45.9
136.7358642,36.42543203,50,163.4293178,36.91764383,Goat,Carcass,P,25,47.5
201.9752064,44.39193513,50,196.5233885,45.23899539,Goat,Carcass,P,30.1,44.6
159.9914569,29.40878506,50,160.1291957,30.85329877,Goat,Carcass,H,33.5,50
362.7705997,124.7549666,50,360.40326,136.6161623,Goat,Carcass,H,31.2,45.2
132.2259446,23.14524199,50,125.7974636,27.49268099,Goat,Carcass,H,30.1,51.3
212.0744275,46.63127575,50,176.1468021,48.40464036,Goat,Carcass,P,33.6,46.4
192.8063463,39.9027779,50,177.9496485,38.33072051,Goat,Carcass,P,36.7,47.2
144.7485196,26.75802332,50,150.2953745,33.6928079,Goat,Carcass,H,38.4,47.4
184.8064337,36.98811091,50,154.8602597,30.92004994,Goat,Carcass,H,28.8,51.2
149.8068239,31.07198289,50,154.8557204,29.20924396,Goat,Carcass,P,30.9,46.4
158.8154346,36.41886688,50,157.9780484,39.63315197,Goat,Carcass,P,31.2,43
197.3882733,39.99173462,50,192.7019671,41.35357818,Goat,Carcass,P,34.7,46.7
168.5031062,36.48089493,50,149.9249134,34.73762936,Goat,Carcass,P,33,45.1
132.5970301,27.08539977,50,139.0245595,31.55448778,Goat,Carcass,H,36.5,45.7
127.4098214,27.65492845,50,141.801913,28.29405879,Goat,Carcass,H,25,50.4
186.6940484,38.82811833,50,166.2887609,32.50491708,Goat,Carcass,P,33,42.9
141.3527128,30.84395226,50,128.7313225,26.69463194,Goat,Carcass,H,31.9,45.7
146.488323,31.4408985,50,150.4913529,33.38456183,Goat,Carcass,P,28.7,45
165.3954799,31.52652712,50,161.5103617,30.6167007,Goat,Carcass,H,25,49.2
135.8804049,31.0212567,50,134.8311423,29.35178173,Goat,Carcass,H,29.1,51.9
213.4059789,46.91152151,50,213.0529154,43.24222658,Goat,Carcass,P,28.5,45.1
197.7677134,48.05600818,50,211.5251478,49.35607114,Goat,Carcass,P,40,46.3
152.7480594,40.92727955,50,156.2450648,38.657166,Goat,Carcass,P,31.9,45.3
169.6171986,34.62057983,50,177.0825791,34.01086192,Goat,Carcass,P,26.7,46.5
1130.622812,358.7031166,50,1099.155664,353.4228982,Goat,Carcass,H,50.3,54.4
1115.781983,354.5505167,50,1117.71653,352.1667134,Goat,Carcass,H,63.5,56.8
138.1408709,38.92078622,50,149.2639972,36.12560509,Goat,Carcass,H,33.1,48.9
150.7981877,38.74735648,50,150.7648413,37.80458405,Goat,Carcass,H,28.8,50.5
176.7907922,41.72935809,50,168.5115209,44.03382763,Goat,Carcass,P,33.6,44.8
154.3948878,31.99942485,50,136.7879411,34.51829169,Goat,Carcass,H,28.1,47.9
153.1245155,35.55987243,50,150.6903669,32.87225309,Goat,Carcass,P,35.3,43.6
182.3993896,44.39428682,50,178.3977787,42.05367694,Goat,Carcass,P,35.9,47.7
121.2209929,30.38434434,50,127.946043,32.65690251,Goat,Carcass,H,25,45.6
162.8422712,30.08259593,50,154.9944668,28.62524236,Goat,Carcass,P,25,45.7
153.1052308,32.75426504,50,141.8552663,39.47860372,Goat,Carcass,H,40,51.6
203.8666756,43.17552676,50,197.6008515,43.94197079,Goat,Carcass,H,36.3,50.8
120.4395218,30.07296378,50,120.233999,26.56254253,Goat,Carcass,H,25,52.9
173.6289044,27.61005237,50,159.2001015,31.31213796,Goat,Carcass,H,25,51.2
158.7775424,24.75787968,50,140.8600908,27.82313127,Goat,Carcass,P,31,45
190.8433402,42.83373482,50,168.7896137,42.63024816,Goat,Carcass,P,25.2,43.4
122.4618657,31.48634406,50,131.2414915,28.59609389,Goat,Carcass,H,27.5,49.9
204.5050034,56.04620555,50,186.4177246,52.86434792,Goat,Carcass,P,31.1,45.8
177.1529446,38.9280146,50,159.5221904,40.39165151,Goat,Carcass,P,30.1,44.3
143.5333608,28.30053269,50,171.1064523,30.33875345,Goat,Carcass,H,35.8,48
165.750761,37.42767476,50,162.3054441,38.48836258,Goat,Carcass,P,39.5,41.9
82.73934181,38.34103815,50,56.41029206,37.166057,Goat,Carcass,H,25,48.6
143.7041393,25.77788049,50,131.6065895,31.74223973,Goat,Carcass,H,25,46.1
157.8183213,38.6301028,50,165.3828134,37.85197741,Goat,Carcass,H,32.2,48.4
147.9874095,37.76982627,50,137.1902323,35.0478062,Goat,Carcass,H,37.8,44.2
204.1160915,39.86302739,50,204.3633665,43.20238232,Goat,Carcass,P,29.7,46.4
1605.576478,293.0709837,50,1584.212641,295.7432771,Goat,Carcass,H,82.2,60
148.590167,37.87060182,50,183.1637951,39.82340367,Goat,Carcass,P,26.1,44.7
159.7437614,37.73186213,50,173.6334993,34.88567082,Goat,Carcass,P,30.6,48.1
156.3110337,30.21295807,50,162.6179424,33.8665842,Goat,Carcass,P,25,47.1
167.0272275,40.21824573,50,170.9008906,40.57186897,Goat,Carcass,P,30.6,45.3
162.9661161,39.93692465,50,152.3324658,31.20630855,Goat,Carcass,P,29.6,44
186.8095757,41.53534803,50,186.0022053,38.89407176,Goat,Carcass,P,34.2,43.9
139.8541448,27.41799116,50,142.746559,32.55299536,Goat,Carcass,P,38.5,45.3
363.4507519,127.7226332,50,370.0081704,123.4014781,Goat,Carcass,H,34.6,50.4
173.6056159,42.00299798,50,178.5862801,41.46690588,Goat,Carcass,P,25,45.6
144.1076241,29.83273816,50,152.4508177,31.65307944,Goat,Carcass,H,28.8,50.5
181.1548892,26.66959631,50,151.7817652,31.38241488,Goat,Carcass,H,32.1,48.8
204.4345207,45.91700187,50,203.7605903,46.90972277,Goat,Carcass,P,32.7,46.9
169.7413085,35.97616109,50,156.0213936,35.22043409,Goat,Carcass,P,29.6,43.8
67.80531652,57.55584562,50,89.31412738,50.52515787,Goat,Carcass,P,34.6,43.5
1612.103383,293.3973486,50,1593.95599,289.7168424,Goat,Carcass,H,78.9,59.7
85.18192121,40.77969622,50,83.74571123,40.59934933,Goat,Carcass,H,27,48
200.1279431,40.98449432,50,196.9683807,45.67320448,Goat,Carcass,P,27.6,48.9
165.9038725,32.55347151,50,150.4580044,37.78085176,Goat,Carcass,P,25,42.4
131.5382772,28.71746165,50,147.8743752,25.27425783,Goat,Carcass,P,31.2,45.2
203.1302285,43.57913838,50,180.438814,42.91302619,Goat,Carcass,P,32.6,43.6
162.6766113,27.72152977,50,177.0621053,26.42381468,Goat,Carcass,H,25.3,45.1
187.9066846,42.0573011,50,188.8252668,39.93071836,Goat,Carcass,P,31,45.7
136.9566682,33.71202117,50,138.6546128,37.2998094,Goat,Carcass,H,28.7,48
159.0437623,37.56872037,50,169.7408463,39.57834794,Goat,Carcass,H,27.2,50
133.1258302,26.99176743,50,125.216678,28.99583136,Goat,Carcass,H,25.3,51
150.6250553,30.96485531,50,130.9922481,31.42867873,Goat,Carcass,P,31.7,44.5
145.6855377,30.40732977,50,128.1121995,28.93962821,Goat,Carcass,H,28.4,49.7
125.9097854,22.31123382,50,136.8496297,22.8173049,Goat,Carcass,H,26.4,47.5
24.26432908,0,50,19.86045819,0,Goat,Carcass,P,25,44.6
151.7035105,34.18407543,50,138.7510278,35.28575505,Goat,Carcass,H,29.1,48.7
165.8722652,25.17355176,50,146.6118503,26.80126073,Goat,Carcass,P,34.9,40.3
173.9163977,37.61463781,50,184.2633061,42.64768118,Goat,Carcass,P,31.8,46.2
195.9345118,40.25088368,50,174.0296657,40.43124537,Goat,Carcass,P,29.9,46.7
214.0317958,40.19832992,50,188.2562703,43.99607635,Goat,Carcass,H,33.2,52.5
122.2586788,25.58643177,50,142.2569493,29.66415862,Goat,Carcass,H,36.1,53.5
148.8675647,28.23743174,50,105.8385609,23.79626471,Goat,Carcass,H,31.8,50.4
174.2115946,27.66091035,50,155.4088701,27.3067251,Goat,Carcass,H,31.8,50.4
187.9618028,44.49969203,50,179.2322211,38.39429144,Goat,Carcass,P,34.3,46.7
153.2874475,32.77308454,50,169.1903318,31.93502555,Goat,Carcass,P,29.5,42.7
135.7717256,29.91437538,50,143.6812961,30.11656273,Goat,Carcass,H,30.5,45.9
1472.851915,332.5252448,50,1466.321756,329.0444367,Goat,Carcass,H,70.7,59.1
195.0060061,34.63958898,50,206.6876072,41.68059279,Goat,Carcass,P,25,47.3
140.3731652,25.48772895,50,112.0995877,25.67726756,Goat,Carcass,H,30.9,47.6
167.8598949,39.88341853,50,168.7217315,39.57341153,Goat,Carcass,P,32.2,45.3
180.6505438,45.53657939,50,195.0035353,40.03075311,Goat,Carcass,P,29.7,45.8
19.45685299,4.295811554,50,1.961804708,2.249798412,Goat,Carcass,H,30.6,48.5
158.4490305,26.30196116,50,156.1556812,27.79839278,Goat,Carcass,P,26.6,41.8
202.7154023,53.95612844,50,190.7286832,51.11088806,Goat,Carcass,P,25,45.2
173.6472194,29.37572553,50,173.1305435,32.61340062,Goat,Carcass,H,27.3,48.6
127.2208586,25.8475189,50,111.1300315,25.0181654,Goat,Carcass,H,25,52.3
183.4705641,51.46908011,50,196.4360751,56.17261494,Goat,Carcass,P,32.7,46.8
139.094198,31.51743529,50,144.7727446,31.82740328,Goat,Carcass,P,25.9,43.4
149.2236557,39.66134745,50,177.7932851,36.98012393,Goat,Carcass,P,35.2,48
160.4305844,30.81063615,50,157.5488601,28.20855264,Goat,Carcass,H,35.1,50
142.1439945,37.4894415,50,155.8141877,39.71831501,Goat,Carcass,H,25.2,45.9
166.4866701,42.14342298,50,176.2069256,39.70102533,Goat,Carcass,P,26.5,44.3
165.6816917,53.60089238,50,194.69206,50.06204966,Goat,Carcass,P,33.4,47.8
124.2051987,32.86487826,50,145.079654,29.63034906,Goat,Carcass,H,34.3,47.6
227.4974205,49.37813854,50,224.1451919,45.36102388,Goat,Carcass,P,25,44.7
142.1823631,30.44858502,50,153.8406984,29.99561225,Goat,Carcass,P,31.3,41.6
165.698897,29.39898869,50,138.4863227,29.41126698,Goat,Carcass,H,25,46.7
185.734551,46.94906842,50,189.921216,43.90513902,Goat,Carcass,H,28.4,47.9
163.7580317,31.783679,50,163.1977048,30.30690951,Goat,Carcass,P,35.9,41.9
1473.522585,331.0791224,50,1462.116918,329.1694671,Goat,Carcass,H,88.2,58.8
165.9751922,39.09712927,50,172.0519977,33.90317912,Goat,Carcass,P,29.4,47.9
155.8575111,31.85996858,50,139.2465602,29.09539636,Goat,Carcass,H,25,49.1
149.5554222,27.98054264,50,126.5554698,29.57609241,Goat,Carcass,H,27,50.6
75.85529441,36.92060621,50,58.53356694,39.89686158,Goat,Carcass,H,27.3,50.4
146.9148336,36.48216272,50,147.1642808,32.99650898,Goat,Carcass,H,26.5,47
1471.660607,332.9048916,50,1496.315598,331.9128276,Goat,Carcass,H,68.9,58.6
135.2304621,28.75104236,50,121.1447841,27.59910922,Goat,Carcass,H,27.1,50.5
156.9206261,34.23398479,50,149.8527681,30.85355727,Goat,Carcass,P,32.1,43
355.945643,129.7893947,50,349.7671261,128.4861223,Goat,Carcass,H,35.2,51.9
175.050132,34.94833669,50,172.4608616,34.10677142,Goat,Carcass,P,26.3,47.8
165.8284515,35.41896149,50,164.5082501,34.52720749,Goat,Carcass,P,27.1,41.5
159.5888507,30.30710397,50,129.5796587,28.64967562,Goat,Carcass,H,27.8,48.4
140.930824,31.63167472,50,154.4989539,31.3215,Goat,Carcass,H,25,48.9
201.3135366,40.10660854,50,188.9442607,38.30301997,Goat,Carcass,P,27.9,43.5
133.6653307,30.15098765,50,120.5702216,26.30842298,Goat,Carcass,H,32.4,47.8
151.8779096,40.06725355,50,129.4488767,40.68380558,Goat,Carcass,H,28.4,48
141.5670451,31.30823043,50,160.8801285,25.18576729,Goat,Carcass,P,25,44.4
158.242262,36.34256475,50,167.1722075,36.56405027,Goat,Carcass,P,35.4,44.7
138.7155969,29.79875693,50,118.1102082,25.22433532,Goat,Carcass,H,31.4,50.9
370.1404355,129.185538,50,341.7093828,127.2112021,Goat,Carcass,H,29.3,50.3
148.4129453,29.05908521,50,136.5520401,31.5294111,Goat,Carcass,P,27.9,46.3
135.8043641,30.60100847,50,136.2857727,26.64969721,Goat,Carcass,P,25.5,43
196.0466674,45.34777431,50,189.012012,46.36588026,Goat,Carcass,P,34.7,42.1
130.3606422,43.17230709,50,133.7216172,40.21556283,Goat,Carcass,H,27.4,48.4
1456.867989,334.4681152,50,1465.572372,333.0030845,Goat,Carcass,H,72.4,60
1594.123085,295.6924449,50,1588.253967,296.438446,Goat,Carcass,H,76.8,60
159.540537,32.5929934,50,166.3653172,28.71640844,Goat,Carcass,P,25,47.4
195.8623828,51.38963768,50,193.262809,50.42152257,Goat,Carcass,P,38.3,45.1
118.8129939,28.61134969,50,140.2810722,32.11240138,Goat,Carcass,H,32.5,50.7
149.0432069,26.86143646,50,156.2237749,33.07332112,Goat,Carcass,P,26.3,47
94.33003155,50.92342275,50,93.56566889,57.17275219,Goat,Carcass,P,28.7,41.9
170.5004506,28.8864397,50,153.1046381,31.54417526,Goat,Carcass,P,35.3,43.9
143.0528911,27.98909023,50,160.8784556,35.13352638,Goat,Carcass,P,30.2,49.9
153.9924859,33.70458489,50,159.2574734,41.26761512,Goat,Carcass,P,37.8,46
36.49838888,0.41071317,50,47.37750372,1.229203094,Goat,Carcass,P,41,44.5
167.6158124,34.48731281,50,172.3460307,34.31207849,Goat,Carcass,P,30,46.2
163.7783836,33.42518386,50,146.9040499,35.42208875,Goat,Carcass,P,27.2,41.5
159.1753905,29.18724152,50,161.797618,27.82229339,Goat,Carcass,H,25.4,48.1
156.3845129,37.10264321,50,144.8786229,33.16095962,Goat,Carcass,H,25,47.2
170.9766055,36.57581969,50,167.5774943,30.89031626,Goat,Carcass,P,36.9,45.3
